
"complexity=8, maxRMSclamp=1"

"complexity=8, maxRMSclamp=1"
"div(add(0.650000, var4), neg(pow(div(var2, 1.760000), 5.770000)))",0.649357,0.793071,9,75 / 75
"mul(pow(var1, 4.020000), neg(div(9.230000, sub(var2, var7))))",0.649337,0.794198,9,75 / 75
"div(pow(var1, 1.740000), sub(0.890000, sub(var6, var4)))",0.649463,0.793383,8,75 / 75

"complexity=18, maxRMSclamp=1"
"neg(div(pow(var1, 1.740000), sub(add(-0.890000, var6), var4)))",0.649373,0.793383,9,75 / 75
"mul(neg(pow(var1, 5.680000)), mul(24.450000, add(0.650000, var4)))",0.649238,0.793071,9,75 / 75
"inv(mul(var2, add(1.120000, sub(var7, pow(var5, -1.600000)))))",0.649313,0.793618,9,75 / 75

"complexity=18, maxRMSclamp=2"
"div(div(neg(pow(var1, 4.790000)), -0.170000), add(-0.870000, var4))",0.649146,0.793215,9,75 / 75
"div(neg(div(0.300000, sub(var2, var7))), add(-1.430000, var2))",0.64934,0.79402,9,75 / 75
"div(0.400000, add(div(pow(var6, 3.340000), -7.240000), var4))",0.649234,0.794255,8,75 / 75

"complexity=18, maxRMSclamp=5"
"div(-6.980000, pow(add(mul(var1, neg(var4)), var2), 4.640000))",0.64928,0.792104,9,75 / 75
"div(neg(div(0.300000, add(-1.430000, var2))), sub(var2, var7))",0.649384,0.79402,9,75 / 75
"div(pow(var1, 1.740000), sub(var4, add(-0.890000, inv(var5))))",0.649444,0.793383,9,75 / 75
