"Complexity: 8, max RMS clamp: 20, min RMS clamp: -50"
"div(var0, sub(51.690000, mul(var6, 24.810000)))",0.630078,0.342086,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.1"
"div(div(var0, -17.390000), add(-2.080000, var6))",0.637497,0.349678,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.3"
"div(pow(var5, 2.600000), add(-1.130000, var0))",0.598233,0.368801,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.5"
"div(var0, mul(-19.370000, add(-2.080000, var6)))",0.639937,0.397481,6,75 / 75

"targetComplexity=8, maxRMSClamp=0.05"
"div(1.190000, add(add(52.370000, mul(var6, -25.610000)), var3))",0.618077,0.316291,8,75 / 75

"targetComplexity=8, maxRMSClamp=0.1"
"mul(var0, div(-0.170000, add(-4.640000, pow(var6, 2.090000))))",0.628081,0.347513,8,75 / 75

"targetComplexity=8, maxRMSClamp=0.3"
"inv(sub(var3, add(-57.950000, div(28.270000, var5))))",0.615432,0.340833,7,75 / 75

"targetComplexity=8, maxRMSClamp=0.5"
"inv(sub(add(51.020000, var0), mul(var6, 25.000000)))",0.643422,0.357163,7,75 / 75

"targetComplexity=10, maxRMSClamp=0.05"
"mul(var2, div(-0.580000, add(-52.300000, sub(mul(var6, 25.620000), var0))))",0.642227,0.307051,10,75 / 75

"targetComplexity=10, maxRMSClamp=0.1"
"mul(div(var3, sub(-0.400000, div(var5, -1.200000))), pow(var1, 6.550000))",0.617034,0.342682,10,75 / 75

"targetComplexity=10, maxRMSClamp=0.3"
"div(add(0.830000, sub(var0, var4)), add(99.600000, mul(var6, -47.850000)))",0.632327,0.34463,10,75 / 75

"targetComplexity=10, maxRMSClamp=0.5"
"div(pow(mul(var5, 2.090000), 97.730000), add(-1.210000, var0))",0.609725,0.367628,8,75 / 75

"targetComplexity=6, maxRMSClamp=0.001"
"div(var2, mul(39.950000, sub(2.060000, var6)))",0.641921,0.363568,6,75 / 75
"inv(add(add(-37.900000, var0), mul(var5, 76.660000)))",0.704422,0.303249,7,75 / 75
"div(0.260000, add(sub(0.950000, var6), var0))",0.612809,0.329543,6,75 / 75
"div(0.230000, add(sub(0.980000, var2), var3))",0.612023,0.339084,6,75 / 75
"div(var0, add(47.720000, mul(var6, -22.910000)))",0.628804,0.336516,6,75 / 75
"div(0.390000, sub(mul(var0, 1.840000), var6))",0.604558,0.335046,6,75 / 75
"div(div(var0, -17.000000), add(-2.080000, var6))",0.638541,0.337616,6,75 / 75
"mul(-22.680000, pow(mul(var5, 1.890000), 27.300000))",0.63913,0.374343,6,75 / 75
"div(div(var0, sub(2.080000, var6)), 17.000000)",0.637329,0.337616,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.01"
"div(var3, add(-45.690000, div(95.170000, var6)))",0.639654,0.338416,6,75 / 75
"div(pow(var5, 2.510000), add(-1.130000, var0))",0.613194,0.344619,6,75 / 75
"div(div(var0, sub(0.480000, var5)), -100.000000)",0.632463,0.337554,6,75 / 75
"div(var7, sub(37.970000, mul(var5, 79.050000)))",0.628407,0.343851,6,75 / 75
"div(var0, sub(-47.740000, div(-99.440000, var6)))",0.634641,0.337265,6,75 / 75
"div(var0, add(-47.650000, mul(var5, 99.250000)))",0.627622,0.337266,6,75 / 75
"div(var4, add(-36.920000, mul(var6, 17.740000)))",0.630931,0.343933,6,75 / 75
"div(div(var0, add(-2.080000, var6)), -17.010000)",0.638428,0.338922,6,75 / 75
"mul(-1.920000, pow(mul(var5, 2.070000), 27.960000))",0.638505,0.375009,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.05"
"div(pow(var5, 2.530000), add(-1.130000, var0))",0.615021,0.347061,6,75 / 75
"div(var0, sub(51.440000, mul(var6, 24.690000)))",0.6297,0.342086,6,75 / 75
"div(var0, add(51.920000, mul(var6, -24.920000)))",0.618577,0.342085,6,75 / 75
"div(div(var5, -3.290000), sub(1.130000, var0))",0.6076,0.348582,6,75 / 75
"div(var0, mul(-17.250000, add(-2.080000, var6)))",0.63889,0.343839,6,75 / 75
"div(0.280000, add(0.860000, sub(var0, var2)))",0.592498,0.339436,6,75 / 75
"inv(add(36.650000, add(var0, mul(var6, -18.120000))))",0.702673,0.309098,7,75 / 75
"div(var0, add(-47.750000, mul(var5, 99.460000)))",0.63746,0.342123,6,75 / 75
"div(0.250000, add(sub(0.950000, var6), var0))",0.6214,0.333944,6,75 / 75

"targetComplexity=6, maxRMSClamp=0.5"
"div(var0, add(99.780000, mul(var6, -47.830000)))",0.633245,0.388482,6,75 / 75
"div(var0, sub(-47.990000, mul(var5, -99.950000)))",0.64057,0.393757,6,75 / 75
"div(var0, add(95.060000, mul(var6, -45.570000)))",0.61291,0.388522,6,75 / 75
"div(0.160000, sub(var0, add(-0.960000, var6)))",0.606518,0.38174,6,75 / 75
"div(-0.280000, sub(var6, mul(var0, 1.850000)))",0.609255,0.385719,6,75 / 75
"div(0.160000, sub(add(0.960000, var0), var6))",0.623677,0.38174,6,75 / 75
"inv(add(add(-48.490000, mul(var5, 98.780000)), var0))",0.708333,0.357604,7,75 / 75
"div(var0, sub(23.270000, pow(var5, -4.280000)))",0.58462,0.388383,6,75 / 75
"div(var0, sub(-47.880000, div(-99.720000, var6)))",0.631034,0.393794,6,75 / 75

"targetComplexity=8, maxRMSClamp=0.001"
"div(var9, add(-23.430000, div(add(47.720000, var0), var6)))",0.642719,0.302748,8,75 / 75
"div(sub(var4, var0), sub(-71.590000, mul(var6, -34.370000)))",0.612866,0.320759,8,75 / 75
