"Complexity: 12, RMS clamp: 10"
"inv(add(add(93.150000, mul(sub(5.870000, var11), neg(var8))), div(-98.580000, var4)))",0.646921,0.848535,12,75 / 75
"div(div(div(sub(var4, var3), var6), var6), add(44.510000, mul(var6, -21.160000)))",0.646966,0.82604,12,75 / 75
"div(-77.980000, mul(pow(var6, 8.170000), add(var8, add(-14.750000, div(15.610000, var4)))))",0.629389,0.847503,12,75 / 75
"div(add(var7, add(div(var4, -0.110000), div(var7, add(-2.100000, var6)))), -36.420000)",0.646754,0.840597,12,75 / 75
"div(sub(var4, var0), div(add(83.390000, div(-39.650000, var5)), var5))",0.6318,0.8258,10,75 / 75
"div(div(var4, add(inv(var5), div(div(neg(var10), 0.710000), 1.140000))), -61.960000)",0.644636,0.820679,12,75 / 75
"div(sub(div(var0, 4.940000), div(var4, 3.970000)), sub(46.840000, mul(var5, 98.530000)))",0.643636,0.825626,12,75 / 75
"div(var3, mul(add(-12.700000, div(-13.260000, var4)), add(8.860000, mul(var4, -8.410000))))",0.643712,0.850221,12,75 / 75
"div(sub(div(var7, add(-2.100000, var6)), mul(22.350000, div(var4, var6))), -34.750000)",0.64459,0.83818,12,75 / 75
"div(var0, add(0.360000, pow(mul(var2, mul(6.870000, sub(0.540000, var5))), inf)))",0.647416,0.84271,12,75 / 75
"Complexity: 12, RMS clamp: 20"
"div(var4, mul(0.100000, mul(pow(var6, 10.450000), sub(1.240000, pow(var6, 0.290000)))))",0.642624,0.8438,12,75 / 75
"div(div(sub(add(var0, var8), var4), add(-97.080000, mul(var6, 46.150000))), var6)",0.649206,0.825139,12,75 / 75
"div(add(sub(var8, var4), var0), sub(-44.790000, mul(-98.730000, add(-1.650000, var6))))",0.645756,0.82555,12,75 / 75
"div(div(sub(div(var0, 1.200000), var4), var6), sub(-88.390000, div(-42.020000, var5)))",0.646621,0.82472,12,75 / 75
"div(var4, div(add(14.040000, mul(var6, -6.680000)), sub(var9, var1)))",0.64025,0.845453,10,75 / 75
"div(sub(add(var3, var4), div(var0, 0.610000)), mul(50.190000, sub(2.100000, var6)))",0.645373,0.829246,12,75 / 75
"div(div(div(div(var4, add(-12.230000, div(25.700000, var6))), var6), var6), var6)",0.644708,0.847619,12,75 / 75
"div(var4, sub(div(-99.920000, var4), add(-95.130000, mul(0.370000, add(1.920000, var11)))))",0.627622,0.848953,12,75 / 75
"div(sub(div(sub(var7, var3), add(-2.100000, var6)), div(var4, 0.160000)), -49.390000)",0.643942,0.829527,12,75 / 75
"div(div(mul(var1, pow(var4, 3.000000)), add(46.080000, div(48.450000, var0))), var2)",0.643888,0.85942,12,75 / 75
"div(div(var4, add(var6, div(var0, var7))), add(99.820000, mul(var6, -47.460000)))",0.646474,0.832804,12,75 / 75
"Complexity: 8, RMS clamp: 50"
"div(var4, mul(-1.940000, sub(-58.920000, mul(var6, -28.040000))))",0.633709,0.848797,8,75 / 75
"div(-1.690000, mul(var1, pow(sub(2.050000, var4), 87.630000)))",0.640716,0.856118,8,75 / 75
"inv(add(46.150000, sub(var10, div(50.850000, var4))))",0.637881,0.870696,7,75 / 75
